receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-102340,TXN102340,2026-07-01,10:27:00,minimart express-ikeja ,TILL-01,Amaka Eze,,SKU1025,Tom Tom Sweet (pack),Snacks,1,280,0,Bank Transfer
RCPT-101619,TXN101619,22-03-2026,17:20:00,YABA,TILL-03,Blessing Nwosu,+2348181444389,SKU1025,Tom Tom Sweet (pack),Snacks,3,340,0,USSD
RCPT-101881,TXN101881,2026-04-30,19:31:00,Ikeja Branch,TILL-01,Tunde Bakare,,SKU1002,Peak Milk Evaporated 170g,Dairy,1,610,0,ussd
RCPT-102552,TXN102552,2026-06-27,21:00:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1023,Ariel Detergent 900g,Household,2,"₦1,760.00",0,Cash
RCPT-102580,TXN102580,2026-05-03,07:19:00,YABA,TILL-03,,08193899180,SKU1013,Omo Detergent 900g,Household,2,"1,530.00",0,pos
RCPT-101723,TXN101723,06/03/2026,19:38:00,SURULERE,TILL-01,Fatima Bello,2347848856156,SKU1014,Dettol Soap 65g,Personal Care,2,₦360.00,0,Cash
RCPT-101765,TXN101765,2026-06-30,14:41:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,07113914332,SKU1018,Maltina 33cl,,2,480,0,transfer
RCPT-101691,TXN101691,2026-03-31,20:02:00,minimart express-ikeja ,TILL-01,Chidinma Okafor,,SKU1019,Titus Sardine 125g,Canned Foods,1,640,0,transfer
RCPT-100958,TXN100958,2026-07-22,20:01:00, Yaba,TILL-03,Amaka Eze,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,300,0,POS Card
RCPT-101433,TXN101433,2026-06-17,07:32:00,Ikeja Branch,TILL-02,Blessing Nwosu,,SKU1029,Dano Milk Powder 400g,Dairy,1,"3,060.00",5,pos
RCPT-100108,TXN100108,05/21/2026,15:09:00,MiniMart Express - Ikeja,TILL-02,Chidinma Okafor,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,3,300.00,0,Bank Transfer
RCPT-101031,TXN101031,2026-05-19,17:53:00,Yaba Branch,TILL-01,Chidinma Okafor,,SKU1004,DANGOTE SUGAR 1KG ,GRAINS & STAPLES,1,1330,0,Bank Transfer
RCPT-101382,TXN101382,2026-03-09,19:15:00,minimart express-ikeja ,TILL-01,Segun Adeyemi,,SKU1007,Gala Sausage Roll,Snacks,1,240,0,Cash
RCPT-101497,TXN101497,07/11/2026,13:49:00,SURULERE,TILL-01,Emeka Obi,7937918725,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3460,0,POS
RCPT-101971,TXN101971,02-06-2026,17:07:00,minimart express-ikeja ,TILL-02,Emeka Obi,,SKU1005,Coca Cola 50cl,Beverages,4,380,10,POS Card
RCPT-102118,TXN102118,2026-07-05,13:47:00, Yaba,TILL-02,Chidinma Okafor,,SKU1025,Tom Tom Sweet (pack),Snacks,1,300,0,Cash
RCPT-100586,TXN100586,2026-07-14,16:15:00,Surulere Branch,TILL-01,Emeka Obi,07021835847,SKU1027,Amstel Malta 33cl,Beverages,1,410,0,pos
RCPT-101598,TXN101598,2026-07-02,18:44:00, Yaba,TILL-03,,8313863119,SKU1004,DANGOTE SUGAR 1KG ,Grains & Staples,3,1200,0,pos
RCPT-100159,TXN100159,2026-03-16,15:27:00,SURULERE,TILL-01,Ibrahim Musa,2348412065530,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,3560,0,POS Card
RCPT-101472,TXN101472,2026-05-21,12:18:00, Yaba,TILL-02,,,SKU1005,Coca Cola 50cl,Beverages,1,₦450.00,0,Bank Transfer
RCPT-101651,TXN101651,2026-06-14,11:34:00,minimart express-ikeja ,TILL-02,Ibrahim Musa,+2347597294737,SKU1001,indomie noodles 70g,Grains & Staples,2,160.00,0,POS Card
RCPT-100756,TXN100756,2026-04-01,07:54:00,minimart express-ikeja ,TILL-01,Amaka Eze,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,4560,0,POS Card
RCPT-101238,TXN101238,2026-05-29,10:46 AM,MiniMart Express - Ikeja,TILL-02,Segun Adeyemi,,SKU1007,Gala Sausage Roll,Snacks,3,270,0,ATM Card
RCPT-100060,TXN100060,10-06-2026,17:46:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,+2347598201300,SKU1005,COCA COLA 50CL,Beverages,-1,400.00,10,Cash
RCPT-100289,TXN100289,2026-03-04,18:21:00,minimart express-ikeja ,TILL-01,Chidinma Okafor,08582180827,SKU1021,Bournvita 500g,Beverages,1,2270,0,ussd
RCPT-100642,TXN100642,2026-07-25,16:40:00,Ikeja Branch,TILL-01,Ibrahim Musa,,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,980,0,Transfer
RCPT-101872,TXN101872,2026-07-29,19:36:00,YABA,TILL-03,Emeka Obi,07543475068,SKU1019,Titus Sardine 125g,Canned Foods,4,750,0,pos
RCPT-102474,TXN102474,2026-05-27,19:58:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,,SKU1008,Milo 400g,Beverages,1,"₦2,350.00",0,Cash
RCPT-101657,TXN101657,2026-05-25,09:18:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,2370,0,pos
RCPT-100425,TXN100425,2026-04-11,19:48:00,MiniMart Express - Yaba,TILL-03,Fatima Bello,,SKU1028,Semovita 2kg,Grains & Staples,2,2000,0,cash
RCPT-102416,TXN102416,2026-04-27,17:03:00,Yaba Branch,TILL-01,Segun Adeyemi,7494251315,SKU1029,Dano Milk Powder 400g,Dairy,1,3100,0,Transfer
RCPT-102158,TXN102158,2026-04-10,20:40:00,MiniMart Express - Ikeja,TILL-02,Segun Adeyemi,7244479042,SKU1009,Cowbell Milk Powder 360g,Dairy,1,1930,0,Bank Transfer
RCPT-101187,TXN101187,2026-06-03,09:51:00,YABA,TILL-03,Fatima Bello,+2347833721550,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,1,7260,0,POS Card
RCPT-100302,TXN100302,2026-03-22,11:53:00,Yaba Branch,TILL-03,Tunde Bakare,7248628368,SKU1010,Mama Gold Rice5kg,Grains & Staples,1,7320,5,cash
RCPT-100524,TXN100524,2026-06-02,10:24:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,07294601686,SKU1028,Semovita 2kg,Grains & Staples,1,2300,0,Card
RCPT-101389,TXN101389,03/04/2026,13:45:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,08719604097,SKU1015,Close Up Toothpaste 140ml,Personal Care,5,1030,0,POS
RCPT-101632,TXN101632,2026-07-06,15:35:00,Ikeja Branch,TILL-01,Fatima Bello,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,1860,0,POS Card
RCPT-100258,TXN100258,2026-04-28,11:48:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,+2348182648700,SKU1004,DANGOTE SUGAR 1KG ,Grains & Staples,1,1250,0,ATM Card
RCPT-102141,TXN102141,2026-07-26,17:12:00,SURULERE,TILL-01,Blessing Nwosu,08404543122,SKU1010,Mama Gold Rice5kg,Grains & Staples,1,6170,0,ussd
RCPT-101764,TXN101764,2026-05-16,16:41:00,Ikeja Branch,TILL-02,Emeka Obi,,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,4,7290,15,Cash
RCPT-101785,TXN101785,2026-06-26,18:18:00,Ikeja Branch,TILL-02,Emeka Obi,,SKU1022,Knorr Chicken Cubes (pack),,2,300,0,POS Card
RCPT-101015,TXN101015,2026-05-20,13:45:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,,SKU1026,Chivita Juice 1L,Beverages,2,1320,0,CASH
RCPT-101827,TXN101827,2026-06-26,08:33:00,MiniMart Express - Yaba,TILL-01,Emeka Obi,,SKU1006,Bigi Cola 50cl,Beverages,1,320,0,pos
RCPT-100611,TXN100611,2026-05-06,05:03 PM,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,07723953395,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,4690,0,Card
RCPT-101172,TXN101172,2026-06-05,13:43:00,SURULERE,TILL-01,Amaka Eze,07307459816,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,3,290,0,ussd
RCPT-102386,TXN102386,2026-06-29,13:27:00,Yaba Branch,TILL-01,Ibrahim Musa,8822452236,SKU1016,Eva Water 75cl,Beverages,5,230,10,POS Card
RCPT-102295,TXN102295,2026-06-11,18:21:00,Ikeja Branch,TILL-01,Blessing Nwosu,,SKU1028,Semovita 2kg,Grains & Staples,3,2340,0,Bank Transfer
RCPT-101828,TXN101828,2026-04-06,07:12:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1002,peak milk evaporated170g,Dairy,4,680,0,Cash
RCPT-101315,TXN101315,18/04/2026,20:40:00,IKEJA,TILL-02,Segun Adeyemi,7058096521,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3560,0,USSD
RCPT-100553,TXN100553,03/28/2026,08:49 PM,MiniMart Express - Yaba,TILL-01,Emeka Obi,,SKU1019,Titus Sardine 125g,Canned Foods,5,650,0,pos
RCPT-102381,TXN102381,01/05/2026,10:16:00,minimart express-ikeja ,TILL-01,Emeka Obi,,SKU1007,Gala Sausage Roll,Snacks,4,240,0,Cash
RCPT-100302,TXN100302,2026-03-22,11:53:00,MiniMart Express - Yaba,TILL-03,Tunde Bakare,7248628368,SKU1002,Peak Milk Evaporated 170g,Dairy,4,₦690.00,0,cash
RCPT-101326,TXN101326,2026-04-14,10:48:00,Ikeja Branch,TILL-02,Chidinma Okafor,,SKU1007,Gala Sausage Roll,Snacks,1,240,0,USSD
RCPT-101635,TXN101635,2026-06-24,11:32:00,YABA,TILL-01,Segun Adeyemi,7717633885,SKU1001,INDOMIE NOODLES 70G,Grains & Staples,2,160,0,POS Card
RCPT-100147,TXN100147,2026-06-20,10:40:00,Surulere Branch,TILL-01,Segun Adeyemi,09012263679,SKU1008,Milo 400g,Beverages,3,"1,970.00",0,Cash
RCPT-100125,TXN100125,2026-06-23,13:20:00,Yaba Branch,TILL-01,Blessing Nwosu,+2348741688161,SKU1030,Nasco Cornflakes 500g,Grains & Staples,4,"2,120.00",0,ATM Card
RCPT-100169,TXN100169,2026-05-30,21:24:00,Yaba Branch,TILL-03,Tunde Bakare,07917488605,SKU1015,Close Up Toothpaste 140ml,Personal Care,-3,920.00,0,transfer
RCPT-100812,TXN100812,2026-03-17,10:25:00,MiniMart Express - Yaba,TILL-02,Emeka Obi,,SKU1023,Ariel Detergent 900g,Household,4,"₦1,730.00",0,transfer
RCPT-100744,TXN100744,05/30/2026,20:19:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,08896371348,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4340,15,Cash
RCPT-100271,TXN100271,2026-05-05,09:29:00,MiniMart Express - Yaba,TILL-01,Fatima Bello,,SKU1028,Semovita 2kg,Grains & Staples,3,2150,0,Cash
RCPT-102028,TXN102028,2026-06-11,07:43:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,8075384412,SKU1009,Cowbell Milk Powder 360g,DAIRY,3,,0,Cash
RCPT-102480,TXN102480,2026-05-28,21:36:00,Surulere Branch,TILL-01,Emeka Obi,7073920792,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,,0,ATM Card
RCPT-100616,TXN100616,05/02/2026,16:07:00,SURULERE,TILL-01,Fatima Bello,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4790,0,pos
RCPT-101348,TXN101348,2026-07-01,18:57:00,Surulere Branch,TILL-01,Chidinma Okafor,7559191271,SKU1002,Peak Milk Evaporated 170g,Dairy,1,,0,POS Card
RCPT-101726,TXN101726,2026-06-24,18:56:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,5,"5,990.00",0,POS Card
RCPT-100954,TXN100954,2026-06-10,18:46:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,,SKU1007,Gala Sausage Roll,Snacks,477,230.00,0,cash
RCPT-102029,TXN102029,07/07/2026,19:18:00,SURULERE,TILL-01,Blessing Nwosu,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,"₦4,160.00",0,POS Card
RCPT-100515,TXN100515,2026-03-18,15:40:00,IKEJA,TILL-02,Segun Adeyemi,8375151336,SKU1007,Gala Sausage Roll,Snacks,1,250,0,Cash
RCPT-100811,TXN100811,16-06-2026,21:24:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,07097496851,SKU1027,Amstel Malta 33cl,Beverages,3,,0,pos
RCPT-100064,TXN100064,2026-03-18,19:55:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,,SKU1018,Maltina 33cl,Beverages,2,450,0,transfer
RCPT-100079,TXN100079,2026-03-06,08:07:00,Surulere Branch,TILL-01,Tunde Bakare,,SKU1016,Eva Water 75cl,Beverages,1,210,0,POS Card
RCPT-102135,TXN102135,03/05/2026,13:34:00,Yaba Branch,TILL-03,Amaka Eze,,SKU1030,Nasco Cornflakes 500g,,4,1770,0,transfer
RCPT-101674,TXN101674,2026-05-12,15:29:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,,SKU1026,Chivita Juice 1L,Beverages,1,"₦1,210.00",0,POS Card
RCPT-102455,TXN102455,06/25/2026,08:57:00,minimart express-ikeja ,TILL-01,Tunde Bakare,08496902736,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,860,0,Bank Transfer
RCPT-100147,TXN100147,2026-06-20,10:40:00,SURULERE,TILL-01,Segun Adeyemi,09012263679,SKU1013,Omo Detergent 900g,Household,3,"1,630.00",0,Cash
RCPT-100755,TXN100755,2026-06-01,11:50:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,07337008399,SKU1016,Eva Water 75cl,Beverages,1,200,10,Bank Transfer
RCPT-100153,TXN100153,07-05-2026,16:48:00,Yaba Branch,TILL-02,Blessing Nwosu,8326251441,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,910,0,POS Card
RCPT-102534,TXN102534,2026-04-17,19:43:00,SURULERE,TILL-01,Segun Adeyemi,+2348955140786,SKU1029,Dano Milk Powder 400g,Dairy,1,2830,0,ussd
RCPT-102472,TXN102472,2026-07-28,09:27:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1004,Dangote sugar 1Kg,Grains & Staples,3,1170,0,Transfer
RCPT-100372,TXN100372,2026-06-16,12:26:00,IKEJA,TILL-02,Ibrahim Musa,+2348653109953,SKU1013,Omo Detergent 900g,Household,3,1570,0,cash
RCPT-100127,TXN100127,06/11/2026,08:41:00,MiniMart Express - Yaba,TILL-02,Blessing Nwosu,,SKU1025,Tom Tom Sweet (pack),Snacks,1,₦330.00,0,pos
RCPT-102085,TXN102085,17/05/2026,15:26:00,Surulere Branch,TILL-01,Chidinma Okafor,08979882361,SKU1021,Bournvita 500g,Beverages,2,2710,0,pos
RCPT-100891,TXN100891,2026-03-26,16:05:00,YABA,TILL-03,Blessing Nwosu,+2348726913267,SKU1014,Dettol Soap 65g,Personal Care,1,350,0,Bank Transfer
RCPT-101362,TXN101362,03-05-2026,19:34:00,minimart express-ikeja ,TILL-02,Chidinma Okafor,2347875650886,SKU1027,Amstel Malta 33cl,Beverages,1,₦430.00,0,POS Card
RCPT-101295,TXN101295,2026-03-04,08:39:00,SURULERE,TILL-01,Emeka Obi,2348394546586,SKU1001,Indomie Noodles 70g,Grains & Staples,1,140,0,CASH
RCPT-102125,TXN102125,2026-06-04,07:42:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,"2,470.00",0,cash
RCPT-101188,TXN101188,2026-03-30,10:28:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1004,Dangote sugar 1Kg,Grains & Staples,1,1210,0,Cash
RCPT-102373,TXN102373,2026-05-17,15:50:00, Yaba,TILL-03,Segun Adeyemi,+2348526139778,SKU1027,Amstel Malta 33cl,Beverages,1,380,0,POS Card
RCPT-100889,TXN100889,2026-06-29,20:30:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,,SKU1005,Coca Cola 50cl,Beverages,2,,0,Card
RCPT-102481,TXN102481,2026-07-02,14:19:00,SURULERE,TILL-01,Chidinma Okafor,+2347346370800,SKU1002,peak milk evaporated170g,Dairy,2,730,5,Cash
RCPT-101288,TXN101288,2026-06-29,18:58:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,2347783956857,SKU1028,Semovita 2kg,Grains & Staples,1,2380,0,pos
RCPT-100754,TXN100754,2026-07-16,21:25:00,minimart express-ikeja ,TILL-02,Segun Adeyemi,,SKU1018,Maltina 33cl,Beverages,4,410,0,Bank Transfer
RCPT-100404,TXN100404,2026-07-14,19:44:00,Ikeja Branch,TILL-01,Fatima Bello,,SKU1004,Dangote Sugar 1kg,Grains & Staples,4,1290,0,ussd
RCPT-101930,TXN101930,2026-05-06,17:22:00,YABA,TILL-02,Tunde Bakare,,SKU1023,Ariel Detergent 900g,Household,1,1930,0,Cash
RCPT-100620,TXN100620,2026-03-28,13:36:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,2348647925241,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3180,10,POS Card
RCPT-101710,TXN101710,2026-03-08,18:30:00,Ikeja Branch,TILL-02,Amaka Eze,07035376065,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1190,0,transfer
RCPT-100588,TXN100588,2026-04-09,19:23:00, Yaba,TILL-02,Emeka Obi,2347432434306,SKU1021,Bournvita 500g,Beverages,2,2240,0,Bank Transfer
RCPT-102134,TXN102134,2026-07-20,09:59:00,Yaba Branch,TILL-02,Tunde Bakare,,SKU1002,peak milk evaporated170g,Dairy,2,640,0,USSD
RCPT-101487,TXN101487,27-04-2026,13:05:00,IKEJA,TILL-01,Blessing Nwosu,,SKU1018,Maltina 33cl,Beverages,1,₦410.00,5,Bank Transfer
RCPT-101375,TXN101375,2026-05-09,20:11:00, Yaba,TILL-03,Blessing Nwosu,2347603359706,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4530,0,Transfer
RCPT-100499,TXN100499,05-06-2026,16:37:00,MiniMart Express - Ikeja,TILL-02,Emeka Obi,7663773909,SKU1008,Milo 400g,BEVERAGES,1,2240,0,cash
RCPT-100027,TXN100027,2026-04-14,09:55:00,Ikeja Branch,TILL-01,Blessing Nwosu,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2130,0,Cash
RCPT-101105,TXN101105,13-05-2026,12:45:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,0 7 9 8 6 4 4 0 8 0 7,SKU1007,Gala Sausage Roll,Snacks,2,270,0,Cash
RCPT-101359,TXN101359,25/07/2026,17:27:00,Ikeja Branch,TILL-01,Amaka Eze,,SKU1004,DANGOTE SUGAR 1KG ,Grains & Staples,2,"₦1,120.00",0,ussd
RCPT-101876,TXN101876,20-03-2026,09:48:00, Yaba,TILL-02,Chidinma Okafor,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,-5,5120,0,Cash
RCPT-100911,TXN100911,2026-06-11,12:17:00,minimart express-ikeja ,TILL-01,Segun Adeyemi,07136237113,SKU1019,Titus Sardine 125g,Canned Foods,1,680,0,USSD
RCPT-102109,TXN102109,30/06/2026,19:56:00,MiniMart Express - Ikeja,TILL-01,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,"₦2,430.00",0,POS Card
RCPT-100638,TXN100638,2026-07-11,07:08:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1027,Amstel Malta 33cl,Beverages,1,380,0,Cash
RCPT-101801,TXN101801,2026-05-04,10:16:00,SURULERE,TILL-01,Chidinma Okafor,2348033118783,SKU1021,Bournvita 500g,Beverages,2,"₦2,500.00",0,Cash
RCPT-101066,TXN101066,30-07-2026,09:36:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1019,Titus Sardine 125g,Canned Foods,4,690,0,transfer
RCPT-100540,TXN100540,2026-03-11,09:49:00,MiniMart Express - Yaba,TILL-01,Amaka Eze,,SKU1023,Ariel Detergent 900g,Household,2,1650,0,Transfer
RCPT-101747,TXN101747,06/21/2026,09:09:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,07611515695,SKU1001,indomie noodles 70g,Grains & Staples,3,,0,Cash
RCPT-102252,TXN102252,2026-07-31,10:50:00,minimart express-ikeja ,TILL-01,Blessing Nwosu,,SKU1016,Eva Water 75cl,Beverages,1,180,10,Cash
RCPT-101000,TXN101000,2026-05-28,09:53:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,+2347483009285,SKU1021,Bournvita 500g,,3,"₦2,310.00",15,POS Card
RCPT-100780,TXN100780,12/07/2026,17:30:00,YABA,TILL-01,Fatima Bello,2348573842237,SKU1025,Tom Tom Sweet (pack),Snacks,-5,280.00,0,Card
RCPT-102453,TXN102453,07/23/2026,14:07:00,YABA,TILL-02,Ibrahim Musa,+2348742186659,SKU1023,Ariel Detergent 900g,Household,2,1930,0,Bank Transfer
RCPT-100741,TXN100741,2026-07-05,21:09:00,MiniMart Express - Yaba,TILL-01,Chidinma Okafor,,SKU1014,Dettol Soap 65g,Personal Care,2,380,0,POS Card
RCPT-102022,TXN102022,10-03-2026,20:31:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,9047042631,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1860,0,pos
RCPT-102131,,03-07-2026,11:01 AM,MiniMart Express - Ikeja,TILL-01,Fatima Bello,2348618222847,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2360,0,ATM Card
RCPT-101934,TXN101934,2026-03-21,13:13:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,3,330,0,Cash
RCPT-100093,TXN100093,2026-04-28,20:30:00, Yaba,TILL-01,Fatima Bello,+2347976880713,SKU1028,Semovita 2kg,Grains & Staples,1,2410,0,cash
RCPT-102098,TXN102098,15/04/2026,13:15:00,Ikeja Branch,TILL-01,Tunde Bakare,+2347414610785,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,320,0,Bank Transfer
RCPT-101947,TXN101947,2026-03-24,14:49:00,YABA,TILL-02,Tunde Bakare,,SKU1026,Chivita Juice 1L,Beverages,3,1380,0,Bank Transfer
RCPT-100238,TXN100238,05/03/2026,21:46:00,SURULERE,TILL-01,Fatima Bello,,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1110,0,POS Card
RCPT-100646,TXN100646,2026-06-03,12:51:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,+2348486586260,SKU1014,Dettol Soap 65g,Personal Care,2,370,0,POS Card
RCPT-100975,TXN100975,13-06-2026,13:42:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,+2347491448155,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,2090,0,Cash
RCPT-101335,TXN101335,30/03/2026,09:15:00,Yaba Branch,TILL-01,Fatima Bello,,SKU1018,Maltina 33cl,Beverages,3,470,0,Cash
RCPT-102527,TXN102527,2026-05-16,10:29:00,Ikeja Branch,TILL-02,Tunde Bakare,+2348929609507,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,1,7380,0,Cash
RCPT-100934,TXN100934,23/04/2026,15:28:00,Surulere Branch,TILL-01,Tunde Bakare,,SKU1019,Titus Sardine 125g,Canned Foods,3,680,0,Bank Transfer
RCPT-100216,TXN100216,03/06/2026,10:16:00,YABA,TILL-02,Segun Adeyemi,2347431163307,SKU1008,Milo 400g,Beverages,1,"1,980.00",0,Card
RCPT-101731,TXN101731,14-05-2026,16:41:00,MiniMart Express - Yaba,TILL-01,Blessing Nwosu,,SKU1005,Coca Cola 50cl,Beverages,2,420,0,Cash
RCPT-100078,TXN100078,2026-04-04,12:57:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,,SKU1030,Nasco Cornflakes 500g,GRAINS & STAPLES,4,"1,950.00",0,Bank Transfer
RCPT-100633,TXN100633,2026-07-24,12:55:00,minimart express-ikeja ,TILL-02,Blessing Nwosu,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3620,0,Cash
RCPT-101746,TXN101746,05/04/2026,21:19:00,minimart express-ikeja ,TILL-01,Emeka Obi,2 3 4 8 5 7 9 2 8 6 8 4 9,SKU1018,Maltina 33cl,Beverages,1,510,0,pos
RCPT-101259,TXN101259,2026-07-01,13:10:00,YABA,TILL-01,Tunde Bakare,2347832994273,SKU1017,La Casera 50cl,Beverages,2,₦350.00,0,Transfer
RCPT-100380,TXN100380,2026-06-17,11:04:00,YABA,TILL-03,Fatima Bello,,SKU1003,Golden Morn 500g,Grains & Staples,1,1540,0,ATM Card
RCPT-101884,TXN101884,2026-05-26,10:56:00,YABA,TILL-02,Segun Adeyemi,+2347221861155,SKU1013,Omo Detergent 900g,Household,2,"1,630.00",0,POS
RCPT-101046,TXN101046,14-05-2026,11:42:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1010,MAMA GOLD RICE 5KG,GRAINS & STAPLES,1,,0,cash
RCPT-102304,TXN102304,2026-07-14,17:32:00,MiniMart Express - Yaba,TILL-01,Blessing Nwosu,8307120086,SKU1010,Mama Gold Rice 5kg,Grains & Staples,2,,5,Cash
RCPT-100360,TXN100360,2026-05-27,12:55:00,MiniMart Express - Yaba,TILL-03,Tunde Bakare,,SKU1023,Ariel Detergent 900g,HOUSEHOLD,1,1970,0,Transfer
RCPT-101484,TXN101484,20/04/2026,21:56:00, Yaba,TILL-01,Blessing Nwosu,08079452471,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1260,0,Cash
RCPT-101262,TXN101262,2026-07-05,21:43:00, Yaba,TILL-01,Blessing Nwosu,8783566569,SKU1025,Tom Tom Sweet (pack),Snacks,1,₦280.00,0,Cash
RCPT-100274,TXN100274,2026-06-15,16:36:00,MiniMart Express - Ikeja,TILL-02,Emeka Obi,,SKU1021,Bournvita 500g,Beverages,4,2750,0,Cash
RCPT-102042,TXN102042,2026-06-19,19:18:00,MiniMart Express - Ikeja,TILL-01,Segun Adeyemi,,SKU1018,Maltina 33cl,Beverages,2,460,0,Transfer
RCPT-101191,TXN101191,2026-06-20,10:02:00, Yaba,TILL-03,Ibrahim Musa,+2348598071758,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,810,0,POS
RCPT-100184,TXN100184,2026-03-16,11:00:00,Surulere Branch,TILL-01,Chidinma Okafor,+2349021702283,SKU1017,La Casera 50cl,Beverages,1,350,0,transfer
RCPT-101889,TXN101889,2026-06-28,12:19:00,Ikeja Branch,TILL-01,Chidinma Okafor,+2348864739055,SKU1028,Semovita 2kg,Grains & Staples,1,2170,0,POS
RCPT-100703,TXN100703,06/26/2026,07:25:00,Yaba Branch,TILL-02,Chidinma Okafor,,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,,0,Transfer
RCPT-102061,TXN102061,06/27/2026,21:30:00,YABA,TILL-02,Blessing Nwosu,,SKU1029,Dano Milk Powder 400g,Dairy,-1,"₦2,970.00",0,ussd
RCPT-100148,TXN100148,2026-03-24,11:07:00,Surulere Branch,TILL-01,Emeka Obi,7806524500,SKU1006,Bigi Cola 50cl,Beverages,4,₦350.00,0,Bank Transfer
RCPT-100269,TXN100269,2026-07-23,19:33:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,,SKU1023,Ariel Detergent 900g,Household,1,1640,0,pos
