receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-200166,TXN200166,2026-08-08,13:22:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,,SKU1013,Omo Detergent 900g,Household,2,1830,10,ATM Card
RCPT-200328,TXN200328,2026-08-01,10:19 AM,Ikeja Branch,TILL-01,Tunde Bakare,,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,5,160,5,POS Card
RCPT-200036,TXN200036,2026-08-06,12:44:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,+2348643002325,SKU1019,Titus Sardine 125g,Canned Foods,1,660,5,Bank Transfer
RCPT-200209,TXN200209,2026-08-08,15:57:00,YABA,TILL-03,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2680,0,Cash
RCPT-200221,TXN200221,2026-08-03,14:33:00,IKEJA,TILL-01,Tunde Bakare,+2348104116690,SKU1025,Tom Tom Sweet (pack),Snacks,4,320,5,Transfer
RCPT-200400,TXN200400,2026-08-03,11:02:00,SURULERE,TILL-01,,,SKU1008,Milo 400g,Beverages,2,"₦1,920.00",0,pos
RCPT-200118,TXN200118,2026-08-09,16:28:00,Surulere Branch,TILL-01,Blessing Nwosu,,SKU1011,Honeywell Semolina 2kg,,1,2570,0,POS Card
RCPT-200010,TXN200010,2026-08-05,20:08:00,MiniMart Express - Ikeja,TILL-02,Chidinma Okafor,07735961558,SKU1003,Golden Morn 500g,Grains & Staples,1,1430,15,Cash
RCPT-200339,TXN200339,03-08-2026,12:06:00,IKEJA,TILL-02,Ibrahim Musa,,SKU1016,Eva Water 75cl,Beverages,3,210,0,CASH
RCPT-200352,TXN200352,2026-08-08,09:42:00,Yaba Branch,TILL-02,Fatima Bello,7965557601,SKU1006,Bigi Cola 50cl,Beverages,2,400,5,POS
RCPT-200305,TXN200305,2026-08-12,19:31:00,SURULERE,TILL-01,Tunde Bakare,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2240,0,USSD
RCPT-200294,TXN200294,2026-08-11,13:52:00,MiniMart Express - Yaba,TILL-03,Fatima Bello,+2347713027091,SKU1007,Gala Sausage Roll,Snacks,3,250,5,Cash
RCPT-200013,TXN200013,03/08/2026,12:09:00,Surulere Branch,TILL-01,Tunde Bakare,+2348355368419,SKU1005,Coca-Cola 50cl,Beverages,2,390,0,POS Card
RCPT-200146,TXN200146,2026-08-04,09:55:00,MiniMart Express - Yaba,TILL-03,Fatima Bello,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3300,0,cash
RCPT-200127,TXN200127,2026-08-09,08:23:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1006,Bigi Cola 50cl,Beverages,3,370,5,Cash
RCPT-200034,TXN200034,2026-08-13,14:15:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,+2348552823921,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3070,0,Cash
RCPT-200042,TXN200042,2026-08-09,12:02:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1003,Golden Morn 500g,Grains & Staples,3,1560,15,USSD
RCPT-200059,TXN200059,2026-08-14,10:40:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,3,1930,0,POS Card
RCPT-200276,TXN200276,2026-08-04,11:49:00,Ikeja Branch,TILL-02,Segun Adeyemi,+2348783781761,SKU1026,Chivita Juice 1L,Beverages,2,1440,10,POS
RCPT-200044,TXN200044,2026-08-13,13:47:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,+2347704922386,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,5080,0,POS Card
RCPT-200238,TXN200238,2026-08-14,13:27:00,IKEJA,TILL-02,Amaka Eze,,SKU1007,Gala Sausage Roll,Snacks,2,₦260.00,0,POS Card
RCPT-200087,TXN200087,2026-08-02,13:52:00,SURULERE,TILL-01,Emeka Obi,,SKU1006,Bigi Cola 50cl,Beverages,2,380,15,USSD
RCPT-200207,TXN200207,2026-08-10,09:19:00,Yaba Branch,TILL-01,Chidinma Okafor,8836207284,SKU1023,Ariel Detergent 900g,Household,2,1710,0,Transfer
RCPT-200308,TXN200308,2026-08-05,09:39:00,YABA,TILL-03,Tunde Bakare,07442931522,SKU1005,Coca-Cola 50cl,Beverages,4,420,5,pos
RCPT-200158,TXN200158,2026-08-11,19:32:00,SURULERE,TILL-01,Tunde Bakare,,SKU1016,Eva Water 75cl,Beverages,1,180.00,10,cash
RCPT-200366,TXN200366,2026-08-02,21:36:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1018,Maltina 33cl,Beverages,2,490,0,Card
RCPT-200293,TXN200293,2026-08-14,10:28:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,7711973570,SKU1010,Mama Gold Rice 5kg,Grains & Staples,1,6110,10,Bank Transfer
RCPT-200038,TXN200038,2026-08-09,08:13:00,YABA,TILL-03,Fatima Bello,08137884593,SKU1008,Milo 400g,Beverages,2,2010,15,Cash
RCPT-200286,TXN200286,2026-08-06,18:40:00,YABA,TILL-01,Segun Adeyemi,,SKU1003,Golden Morn 500g,Grains & Staples,2,"1,350.00",5,transfer
RCPT-200268,TXN200268,2026-08-14,20:46:00,IKEJA,TILL-02,Amaka Eze,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,,0,Bank Transfer
RCPT-200298,TXN200298,2026-08-01,13:32:00,Yaba Branch,TILL-01,Tunde Bakare,08021359348,SKU1019,Titus Sardine 125g,Canned Foods,1,700,0,ussd
RCPT-200131,TXN200131,2026-08-13,14:34:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1008,Milo 400g,Beverages,1,"2,160.00",0,pos
RCPT-200130,TXN200130,12/08/2026,19:23:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,7189278362,SKU1018,Maltina 33cl,Beverages,4,480,0,USSD
RCPT-200253,TXN200253,2026-08-01,19:10:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,7181647471,SKU1009,Cowbell Milk Powder 360g,Dairy,2,"2,010.00",0,Bank Transfer
RCPT-200068,TXN200068,06-08-2026,20:12:00,SURULERE,TILL-01,Fatima Bello,,SKU1026,Chivita Juice 1L,Beverages,1,1450,10,POS Card
RCPT-200049,TXN200049,2026-08-09,13:00:00,Yaba Branch,TILL-01,Emeka Obi,+2347791689853,SKU1002,Peak Milk Evaporated 170g,Dairy,1,650,0,ussd
RCPT-200090,TXN200090,06-08-2026,13:09:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,+2348132884217,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,1,180,0,Card
RCPT-200372,TXN200372,2026-08-10,18:36:00,Yaba Branch,TILL-03,Chidinma Okafor,,SKU1014,Dettol Soap 65g,Personal Care,1,400,0,transfer
RCPT-200350,TXN200350,2026-08-09,21:39:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,8898998954,SKU1008,Milo 400g,Beverages,1,2120,15,Bank Transfer
RCPT-200230,TXN200230,10-08-2026,20:43:00,IKEJA,TILL-01,Amaka Eze,,SKU1002,Peak Milk Evaporated 170g,Dairy,5,590,15,POS Card
RCPT-200379,TXN200379,2026-08-13,08:01:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,,SKU1006,Bigi Cola 50cl,Beverages,4,380,0,Bank Transfer
RCPT-200102,TXN200102,2026-08-05,16:22:00,Ikeja Branch,TILL-01,Emeka Obi,+2347789731598,SKU1028,Semovita 2kg,Grains & Staples,1,2140,0,Transfer
RCPT-200102,TXN200102,2026-08-05,16:22:00,IKEJA,TILL-01,Emeka Obi,+2347789731598,SKU1001,Indomie Noodles 70g,Grains & Staples,1,₦160.00,5,Transfer
RCPT-200231,TXN200231,2026-08-08,21:39:00,IKEJA,TILL-02,Segun Adeyemi,08995777468,SKU1021,Bournvita 500g,Beverages,3,2170,10,transfer
RCPT-200317,TXN200317,09/08/2026,10:11:00,Surulere Branch,TILL-01,Ibrahim Musa,+2348457399586,SKU1030,Nasco Cornflakes 500g,Grains & Staples,4,"₦1,840.00",0,transfer
RCPT-200071,TXN200071,2026-08-07,19:28:00,MiniMart Express - Ikeja,TILL-02,Ibrahim Musa,+2347172059862,SKU1020,Cerelac Infant Cereal 400g,Baby Products,4,3110,15,Cash
RCPT-200263,TXN200263,2026-08-07,11:24:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,3,160,10,ussd
RCPT-200286,TXN200286,2026-08-06,18:40:00,YABA,TILL-01,Segun Adeyemi,,SKU1028,Semovita 2kg,Grains & Staples,2,"₦2,280.00",0,transfer
RCPT-200191,TXN200191,2026-08-07,07:26:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1021,Bournvita 500g,Beverages,2,2710,15,POS Card
RCPT-200138,TXN200138,2026-08-13,21:24:00,Yaba Branch,TILL-02,Fatima Bello,09005590107,SKU1019,Titus Sardine 125g,Canned Foods,1,780,0,Cash
RCPT-200303,TXN200303,2026-08-06,18:23:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,+2347058912484,SKU1016,Eva Water 75cl,Beverages,1,220,10,ATM Card
RCPT-200032,TXN200032,2026-08-12,10:21:00,MiniMart Express - Ikeja,TILL-02,Chidinma Okafor,+2349004443106,SKU1002,Peak Milk Evaporated 170g,Dairy,1,650,5,POS
RCPT-200199,TXN200199,2026-08-07,07:34:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,+2347935348054,SKU1001,Indomie Noodles 70g,Grains & Staples,4,140.00,0,USSD
RCPT-200034,TXN200034,2026-08-13,14:15:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,+2348552823921,SKU1008,Milo 400g,Beverages,2,2230,15,Cash
RCPT-200269,TXN200269,2026-08-10,08:01:00,Yaba Branch,TILL-02,Amaka Eze,+2347519185869,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4880,0,POS Card
RCPT-200138,TXN200138,2026-08-13,21:24:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,09005590107,SKU1014,Dettol Soap 65g,Personal Care,1,360,15,Cash
RCPT-200273,TXN200273,2026-08-09,18:09:00,Ikeja Branch,TILL-01,,08312578923,SKU1002,Peak Milk Evaporated 170g,Dairy,-2,720,15,Card
RCPT-200084,TXN200084,2026-08-11,12:27:00,Surulere Branch,TILL-01,Blessing Nwosu,7031103026,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,,0,POS Card
RCPT-200349,TXN200349,2026-08-14,13:02:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,8209936488,SKU1013,Omo Detergent 900g,Household,1,,0,Cash
RCPT-200089,TXN200089,2026-08-10,18:24:00,Surulere Branch,TILL-01,Amaka Eze,08836556316,SKU1007,Gala Sausage Roll,Snacks,2,₦250.00,0,POS
RCPT-200016,TXN200016,2026-08-05,09:21:00,SURULERE,TILL-01,Emeka Obi,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,2850,0,transfer
RCPT-200124,TXN200124,2026-08-03,11:24:00,YABA,TILL-01,Ibrahim Musa,,SKU1025,Tom Tom Sweet (pack),Snacks,1,280.00,0,USSD
RCPT-200040,TXN200040,10/08/2026,16:46:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,,SKU1017,La Casera 50cl,Beverages,1,,10,Cash
RCPT-200133,TXN200133,02/08/2026,17:34:00,Surulere Branch,TILL-01,Segun Adeyemi,,SKU1008,Milo 400g,Beverages,3,2100,0,Cash
RCPT-200186,TXN200186,05-08-2026,09:31:00,YABA,TILL-01,Emeka Obi,,SKU1014,Dettol Soap 65g,Personal Care,4,380,0,Transfer
RCPT-200011,TXN200011,2026-08-11,11:53:00,MiniMart Express - Ikeja,TILL-01,,8111072459,SKU1005,Coca-Cola 50cl,Beverages,1,390,0,USSD
RCPT-200166,TXN200166,2026-08-08,13:22:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,,SKU1027,Amstel Malta 33cl,Beverages,1,450,5,ATM Card
RCPT-200151,TXN200151,2026-08-07,15:36:00,Ikeja Branch,TILL-01,Blessing Nwosu,8424521726,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2830,0,Card
RCPT-200386,TXN200386,13/08/2026,17:07:00,Ikeja Branch,TILL-02,Tunde Bakare,,SKU1013,Omo Detergent 900g,Household,2,1550,0,ATM Card
RCPT-200258,TXN200258,2026-08-09,08:26:00,IKEJA,TILL-02,Segun Adeyemi,+2348799230036,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1250,0,pos
RCPT-200110,TXN200110,2026-08-09,14:31:00,Surulere Branch,TILL-01,Blessing Nwosu,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,3,280,10,POS Card
RCPT-200007,TXN200007,2026-08-07,11:35:00,Ikeja Branch,TILL-01,Chidinma Okafor,+2348815952173,SKU1013,Omo Detergent 900g,Household,1,1800,15,Bank Transfer
RCPT-200382,TXN200382,2026-08-08,10:16:00,Yaba Branch,TILL-02,Fatima Bello,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,2140,15,cash
RCPT-200339,TXN200339,2026-08-03,12:06:00,Ikeja Branch,TILL-02,Ibrahim Musa,,SKU1019,Titus Sardine 125g,Canned Foods,4,700,15,CASH
RCPT-200293,TXN200293,14/08/2026,10:28:00,Ikeja Branch,TILL-02,Blessing Nwosu,7711973570,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,1,160,5,Bank Transfer
RCPT-200260,TXN200260,2026-08-09,17:17:00,MiniMart Express - Ikeja,TILL-01,,,SKU1013,Omo Detergent 900g,Household,2,1770,0,Cash
RCPT-200094,TXN200094,2026-08-14,19:16:00,Ikeja Branch,TILL-01,Blessing Nwosu,,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,2,170,15,Cash
RCPT-200140,TXN200140,2026-08-11,17:43:00,MiniMart Express - Yaba,TILL-03,Chidinma Okafor,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3570,5,transfer
RCPT-200275,TXN200275,2026-08-03,16:58:00,SURULERE,TILL-01,Ibrahim Musa,,SKU1025,Tom Tom Sweet (pack),Snacks,3,280.00,0,Transfer
RCPT-200244,TXN200244,07-08-2026,19:29:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,+2348863997537,SKU1008,Milo 400g,Beverages,1,2170,0,POS Card
RCPT-200113,TXN200113,2026-08-04,17:33:00,Ikeja Branch,TILL-02,Emeka Obi,07504398166,SKU1025,Tom Tom Sweet (pack),Snacks,1,310,0,Transfer
RCPT-200316,TXN200316,2026-08-14,21:46:00,YABA,TILL-03,Tunde Bakare,+2348592140528,SKU1019,Titus Sardine 125g,Canned Foods,1,680,0,Bank Transfer
RCPT-200108,TXN200108,12-08-2026,10:22:00,Ikeja Branch,TILL-02,Fatima Bello,07312480022,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1800,5,ussd
RCPT-200013,TXN200013,2026-08-03,12:09:00,Surulere Branch,TILL-01,Tunde Bakare,+2348355368419,SKU1008,Milo 400g,Beverages,5,2350,10,POS Card
RCPT-200095,TXN200095,08-08-2026,17:43:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,8837063330,SKU1004,Dangote Sugar 1kg,Grains & Staples,3,1300,5,Cash
RCPT-200233,TXN200233,2026-08-03,19:29:00,Surulere Branch,TILL-01,Chidinma Okafor,08472748668,SKU1003,Golden Morn 500g,Grains & Staples,1,,0,Bank Transfer
RCPT-200357,TXN200357,2026-08-13,17:41:00,Ikeja Branch,TILL-01,Blessing Nwosu,,SKU1006,Bigi Cola 50cl,Beverages,1,370,5,transfer
RCPT-200342,TXN200342,2026-08-01,07:03:00,Yaba Branch,TILL-03,Amaka Eze,7945507729,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1900,10,ussd
RCPT-200319,TXN200319,2026-08-07,19:57:00,IKEJA,TILL-02,Tunde Bakare,,SKU1018,Maltina 33cl,Beverages,2,500,0,USSD
RCPT-200390,TXN200390,2026-08-01,20:16:00,YABA,TILL-03,Segun Adeyemi,,SKU1005,Coca-Cola 50cl,Beverages,1,380,10,Cash
RCPT-200242,TXN200242,2026-08-10,12:14:00,Ikeja Branch,TILL-02,Fatima Bello,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,3,6780,10,transfer
RCPT-200135,TXN200135,2026-08-09,20:56:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,2930,5,POS Card
RCPT-200032,TXN200032,2026-08-12,10:21 AM,MiniMart Express - Ikeja,TILL-02,Chidinma Okafor,+2349004443106,SKU1007,Gala Sausage Roll,Snacks,1,240,5,POS
RCPT-200367,TXN200367,05-08-2026,04:17 PM,Surulere Branch,TILL-01,Blessing Nwosu,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,3300,0,POS Card
RCPT-200107,TXN200107,11-08-2026,11:07:00,YABA,TILL-03,Chidinma Okafor,,SKU1021,Bournvita 500g,Beverages,1,2240,15,CASH
RCPT-200374,TXN200374,2026-08-07,19:04:00,Yaba Branch,TILL-01,Ibrahim Musa,+2347477004071,SKU1019,Titus Sardine 125g,Canned Foods,1,640,0,transfer
RCPT-200367,TXN200367,2026-08-05,16:17:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,,SKU1003,Golden Morn 500g,Grains & Staples,4,1610,0,POS Card
RCPT-200092,TXN200092,2026-08-01,17:33:00,Ikeja Branch,TILL-02,Emeka Obi,08461849530,SKU1007,Gala Sausage Roll,Snacks,1,260,0,POS
RCPT-200202,TXN200202,2026-08-07,11:02:00,IKEJA,TILL-02,Blessing Nwosu,,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,"₦1,250.00",0,pos
RCPT-200091,TXN200091,2026-08-08,18:19:00,Yaba Branch,TILL-02,Segun Adeyemi,08055379068,SKU1008,Milo 400g,Beverages,1,1940,0,POS Card
RCPT-200164,TXN200164,02-08-2026,19:18:00,Surulere Branch,TILL-01,Chidinma Okafor,08561083228,SKU1019,Titus Sardine 125g,Canned Foods,1,700,5,pos
RCPT-200014,TXN200014,02-08-2026,18:07:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,7729291061,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2080,10,POS Card
RCPT-200014,TXN200014,02/08/2026,18:07:00,Surulere Branch,TILL-01,Blessing Nwosu,7729291061,SKU1025,Tom Tom Sweet (pack),Snacks,5,₦340.00,0,POS Card
RCPT-200120,TXN200120,2026-08-11,20:29:00,Surulere Branch,TILL-01,Emeka Obi,+2347433838350,SKU1019,Titus Sardine 125g,Canned Foods,1,730,15,Card
RCPT-200188,TXN200188,2026-08-06,11:01:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,+2348107188852,SKU1023,Ariel Detergent 900g,Household,3,"₦1,730.00",0,Cash
RCPT-200201,TXN200201,12/08/2026,12:49:00,Ikeja Branch,TILL-02,Amaka Eze,,SKU1016,Eva Water 75cl,Beverages,3,,0,Bank Transfer
RCPT-200207,TXN200207,2026-08-10,09:19:00,MiniMart Express - Yaba,TILL-01,Chidinma Okafor,8836207284,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,2170,0,Transfer
RCPT-200354,TXN200354,2026-08-04,19:02:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,8706881586,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,340,0,POS Card
RCPT-200346,TXN200346,2026-08-07,18:52:00,SURULERE,TILL-01,Ibrahim Musa,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4330,0,POS
RCPT-200211,TXN200211,2026-08-07,16:38:00,SURULERE,TILL-01,Blessing Nwosu,,SKU1005,Coca-Cola 50cl,,1,₦390.00,0,Card
RCPT-200197,TXN200197,2026-08-06,10:23:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,,SKU1016,Eva Water 75cl,Beverages,4,190,15,USSD
RCPT-200380,TXN200380,08/08/2026,11:53:00,Ikeja Branch,TILL-01,Tunde Bakare,,SKU1017,La Casera 50cl,Beverages,1,380,10,Cash
RCPT-200276,TXN200276,2026-08-04,11:49:00,IKEJA,TILL-02,Segun Adeyemi,+2348783781761,SKU1009,Cowbell Milk Powder 360g,Dairy,2,2050,0,POS
RCPT-200135,TXN200135,2026-08-09,20:56:00,IKEJA,TILL-02,Fatima Bello,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,,0,POS Card
RCPT-200007,TXN200007,07-08-2026,11:35:00,Ikeja Branch,TILL-01,Chidinma Okafor,+2348815952173,SKU1006,Bigi Cola 50cl,Beverages,2,400,0,Bank Transfer
RCPT-200046,TXN200046,05/08/2026,09:03:00,Ikeja Branch,TILL-02,Amaka Eze,,SKU1025,Tom Tom Sweet (pack),Snacks,4,300,5,POS Card
RCPT-200266,TXN200266,2026-08-11,13:13:00,MiniMart Express - Yaba,TILL-01,Emeka Obi,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,"2,110.00",0,Cash
RCPT-200198,TXN200198,09-08-2026,14:40:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,4,2440,0,Cash
RCPT-200367,TXN200367,2026-08-05,16:17:00,SURULERE,TILL-01,Blessing Nwosu,,SKU1017,La Casera 50cl,Beverages,2,340,0,POS Card
RCPT-200039,TXN200039,2026-08-13,10:35:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1001,Indomie Noodles 70g,Grains & Staples,2,140,0,transfer
RCPT-200302,TXN200302,2026-08-14,11:59:00,YABA,TILL-01,Ibrahim Musa,08194346901,SKU1013,Omo Detergent 900g,Household,2,1750,5,CASH
RCPT-200196,TXN200196,2026-08-10,11:55:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,+2347585378458,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1290,0,ATM Card
RCPT-200096,TXN200096,11-08-2026,20:54:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,2950,0,Cash
RCPT-200228,TXN200228,2026-08-04,18:21:00,MiniMart Express - Ikeja,TILL-02,Chidinma Okafor,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,300,10,POS Card
RCPT-200192,TXN200192,10-08-2026,12:35:00,Ikeja Branch,TILL-02,Chidinma Okafor,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,2050,10,ATM Card
RCPT-200250,TXN200250,02-08-2026,16:04:00,Surulere Branch,TILL-01,Tunde Bakare,7941541020,SKU1030,Nasco Cornflakes 500g,Grains & Staples,4,1800,10,Cash
RCPT-200098,TXN200098,2026-08-05,13:47:00,Surulere Branch,TILL-01,Fatima Bello,8628406089,SKU1023,Ariel Detergent 900g,Household,1,1900,15,POS Card
RCPT-200395,TXN200395,2026-08-13,09:01:00,MiniMart Express - Yaba,TILL-02,Emeka Obi,,SKU1027,Amstel Malta 33cl,Beverages,4,410,0,Transfer
RCPT-200312,TXN200312,2026-08-13,19:15:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,+2348366140907,SKU1026,Chivita Juice 1L,Beverages,3,"1,370.00",10,Cash
RCPT-200181,TXN200181,2026-08-09,04:13 PM,SURULERE,TILL-01,Ibrahim Musa,7704498791,SKU1003,Golden Morn 500g,,1,"₦1,320.00",15,Bank Transfer
RCPT-200071,TXN200071,2026-08-07,19:28:00,IKEJA,TILL-02,Ibrahim Musa,+2347172059862,SKU1027,Amstel Malta 33cl,Beverages,2,390,0,Cash
RCPT-200124,TXN200124,2026-08-03,11:24:00,Yaba Branch,TILL-01,Ibrahim Musa,,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1320,15,USSD
RCPT-200139,TXN200139,10-08-2026,08:46:00,Yaba Branch,TILL-03,Tunde Bakare,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,3,2540,10,Cash
RCPT-200077,TXN200077,2026-08-08,17:43:00,Ikeja Branch,TILL-01,Ibrahim Musa,+2349011121669,SKU1009,Cowbell Milk Powder 360g,Dairy,5,1960,5,Cash
RCPT-200053,TXN200053,2026-08-05,18:01:00,SURULERE,TILL-01,Fatima Bello,,SKU1013,Omo Detergent 900g,Household,1,1610,5,Bank Transfer
RCPT-200147,TXN200147,2026-08-11,09:01:00,YABA,TILL-01,Emeka Obi,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,2130,5,Bank Transfer
RCPT-200161,TXN200161,2026-08-04,15:38:00,SURULERE,TILL-01,Emeka Obi,,SKU1016,Eva Water 75cl,Beverages,1,200,5,Card
RCPT-200271,TXN200271,2026-08-12,08:14:00,Yaba Branch,TILL-02,Blessing Nwosu,08178188541,SKU1008,Milo 400g,Beverages,2,1890,0,Cash
RCPT-200350,TXN200350,2026-08-09,21:39:00,Yaba Branch,TILL-01,Ibrahim Musa,8898998954,SKU1015,Close Up Toothpaste 140ml,Personal Care,3,1000,0,Bank Transfer
RCPT-200342,TXN200342,2026-08-01,07:03:00,YABA,TILL-03,Amaka Eze,7945507729,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,3,₦310.00,5,ussd
RCPT-200056,TXN200056,2026-08-14,12:36:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,,SKU1006,Bigi Cola 50cl,Beverages,1,340,0,POS Card
RCPT-200003,TXN200003,2026-08-05,15:52:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,+2347908988360,SKU1025,Tom Tom Sweet (pack),Snacks,2,330,10,Cash
RCPT-200076,TXN200076,2026-08-02,14:44:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,8751943212,SKU1006,Bigi Cola 50cl,Beverages,2,320,5,Cash
RCPT-200051,TXN200051,2026-08-07,10:47:00,IKEJA,TILL-01,Emeka Obi,,SKU1008,Milo 400g,Beverages,2,2380,15,POS Card
RCPT-200105,TXN200105,12/08/2026,09:52:00,MiniMart Express - Yaba,TILL-02,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,4,"2,390.00",10,POS Card
RCPT-200226,TXN200226,2026-08-11,19:50:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,"₦2,290.00",0,ATM Card
RCPT-200020,TXN200020,2026-08-06,16:53:00,MiniMart Express - Yaba,TILL-03,Fatima Bello,+2347662763096,SKU1003,Golden Morn 500g,,1,1450,5,ussd
RCPT-200179,TXN200179,2026-08-11,11:48:00,YABA,TILL-01,Segun Adeyemi,+2347059823539,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,"2,170.00",5,POS Card
RCPT-200327,TXN200327,2026-08-03,12:55:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,07665799564,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1740,0,ATM Card
RCPT-200190,TXN200190,2026-08-07,09:21:00,Ikeja Branch,TILL-02,Amaka Eze,,SKU1003,Golden Morn 500g,Grains & Staples,1,1550,0,CASH
RCPT-200129,TXN200129,2026-08-13,16:47:00,YABA,TILL-01,Tunde Bakare,+2347546793409,SKU1029,Dano Milk Powder 400g,,2,3070,10,cash
RCPT-200077,TXN200077,08-08-2026,17:43:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,+2349011121669,SKU1006,Bigi Cola 50cl,Beverages,3,350,0,Cash
RCPT-200318,TXN200318,2026-08-05,19:00:00,Yaba Branch,TILL-03,Emeka Obi,8783182678,SKU1004,Dangote Sugar 1kg,Grains & Staples,2,1170,0,ATM Card
